sk_time,sk_facility,sk_capacity_type,sk_geografia,capacity_amount,sk_capacity
2,6945,18,1789,2,19253
2,6946,2,1790,2,19254
2,6946,3,1790,2,19255
2,6946,4,1790,4,19256
2,6946,6,1790,3,19257
2,6946,7,1790,3,19258
2,6946,8,1790,3,19259
2,6946,9,1790,1,19260
2,6946,10,1790,9,19261
2,6946,11,1790,1,19262
2,6946,18,1790,3,19263
2,6947,1,1791,1,19264
2,6947,2,1791,3,19265
2,6947,3,1791,2,19266
2,6947,4,1791,6,19267
2,6947,5,1791,1,19268
2,6947,6,1791,3,19269
2,6947,7,1791,2,19270
2,6947,8,1791,4,19271
2,6947,9,1791,2,19272
2,6947,10,1791,14,19273
2,6947,11,1791,1,19274
2,6947,18,1791,2,19275
2,6948,10,1792,1,19276
2,6949,1,1793,1,19277
2,6949,2,1793,3,19278
2,6949,3,1793,2,19279
2,6949,4,1793,3,19280
2,6949,6,1793,2,19281
2,6949,7,1793,1,19282
2,6949,8,1793,2,19283
2,6949,9,1793,1,19284
2,6949,10,1793,1,19285
2,6949,11,1793,1,19286
2,6949,18,1793,3,19287
2,6950,10,1794,1,19288
2,6951,1,1794,1,19289
2,6951,10,1794,6,19290
2,6952,1,1794,1,19291
2,6952,10,1794,5,19292
2,6953,10,1794,2,19293
2,6954,3,1794,1,19294
2,6954,4,1794,2,19295
2,6954,6,1794,3,19296
2,6954,7,1794,3,19297
2,6954,8,1794,3,19298
2,6954,9,1794,2,19299
2,6954,10,1794,18,19300
2,6954,11,1794,1,19301
2,6954,12,1794,1,19302
2,6954,18,1794,5,19303
2,6955,1,1795,1,19304
2,6955,2,1795,2,19305
2,6955,3,1795,2,19306
2,6955,4,1795,3,19307
2,6955,7,1795,1,19308
2,6955,8,1795,1,19309
2,6955,9,1795,1,19310
2,6955,10,1795,1,19311
2,6955,11,1795,1,19312
2,6955,18,1795,3,19313
2,6956,1,1796,1,19314
2,6956,10,1796,5,19315
2,6956,18,1796,3,19316
2,6957,1,1797,1,19317
2,6957,10,1797,1,19318
2,6958,1,1797,1,19319
2,6958,10,1797,1,19320
2,6959,10,1797,1,19321
2,6960,1,1797,1,19322
2,6960,10,1797,14,19323
2,6961,1,1797,1,19324
2,6961,10,1797,5,19325
2,6962,10,1797,5,19326
2,6963,1,1797,2,19327
2,6963,10,1797,1,19328
2,6964,10,1797,1,19329
2,6965,1,1797,2,19330
2,6965,2,1797,7,19331
2,6965,3,1797,4,19332
2,6965,4,1797,22,19333
2,6965,6,1797,3,19334
2,6965,7,1797,7,19335
2,6965,8,1797,7,19336
2,6965,9,1797,2,19337
2,6965,10,1797,17,19338
2,6965,11,1797,2,19339
2,6965,12,1797,1,19340
2,6965,18,1797,3,19341
2,6966,1,1797,3,19342
2,6966,2,1797,18,19343
2,6966,3,1797,8,19344
2,6966,4,1797,26,19345
2,6966,6,1797,5,19346
2,6966,7,1797,12,19347
2,6966,8,1797,9,19348
2,6966,9,1797,9,19349
2,6966,10,1797,27,19350
2,6966,11,1797,2,19351
2,6966,17,1797,3,19352
2,6966,18,1797,2,19353
2,6966,19,1797,1,19354
2,6966,25,1797,5,19355
2,6966,26,1797,6,19356
2,6966,27,1797,5,19357
2,6966,28,1797,8,19358
2,6966,29,1797,3,19359
2,6966,37,1797,3,19360
2,6966,38,1797,6,19361
2,6966,39,1797,5,19362
2,6967,1,1797,3,19363
2,6967,10,1797,3,19364
2,6967,17,1797,1,19365
2,6968,1,1797,1,19366
2,6968,10,1797,3,19367
2,6968,23,1797,20,19368
2,6969,10,1751,1,19369
2,6970,1,1751,1,19370
2,6970,10,1751,5,19371
2,6971,10,1798,1,19372
2,6972,1,1798,1,19373
2,6972,2,1798,4,19374
2,6972,3,1798,3,19375
2,6972,4,1798,4,19376
2,6972,6,1798,4,19377
2,6972,7,1798,3,19378
2,6972,8,1798,3,19379
2,6972,9,1798,1,19380
2,6972,10,1798,11,19381
2,6972,11,1798,1,19382
2,6972,18,1798,6,19383
2,6973,1,1799,1,19384
2,6973,3,1799,1,19385
2,6973,4,1799,4,19386
2,6973,5,1799,1,19387
2,6973,6,1799,2,19388
2,6973,7,1799,1,19389
2,6973,8,1799,1,19390
2,6973,9,1799,1,19391
2,6973,10,1799,3,19392
2,6973,11,1799,1,19393
2,6973,18,1799,3,19394
2,6974,1,1800,1,19395
2,6974,2,1800,1,19396
2,6974,3,1800,2,19397
2,6974,4,1800,4,19398
2,6974,6,1800,1,19399
2,6974,7,1800,1,19400
2,6974,8,1800,2,19401
2,6974,9,1800,1,19402
2,6974,10,1800,1,19403
2,6974,11,1800,1,19404
2,6974,18,1800,3,19405
2,6975,10,1800,1,19406
2,6976,1,1801,1,19407
2,6976,2,1801,3,19408
2,6976,3,1801,2,19409
2,6976,4,1801,2,19410
2,6976,6,1801,2,19411
2,6976,7,1801,4,19412
2,6976,8,1801,4,19413
2,6976,9,1801,2,19414
2,6976,10,1801,15,19415
2,6976,11,1801,1,19416
2,6976,18,1801,4,19417
2,6977,2,1802,5,19418
2,6977,3,1802,3,19419
2,6977,4,1802,5,19420
2,6977,6,1802,3,19421
2,6977,7,1802,1,19422
2,6977,8,1802,2,19423
2,6977,9,1802,1,19424
2,6977,10,1802,4,19425
2,6977,11,1802,1,19426
2,6977,18,1802,3,19427
2,6978,1,1802,1,19428
2,6978,10,1802,1,19429
2,6979,1,1803,3,19430
2,6979,2,1803,1,19431
2,6979,3,1803,2,19432
2,6979,4,1803,4,19433
2,6979,6,1803,2,19434
2,6979,7,1803,2,19435
2,6979,8,1803,2,19436
2,6979,9,1803,1,19437
2,6979,10,1803,23,19438
2,6979,11,1803,2,19439
2,6979,12,1803,3,19440
2,6979,18,1803,3,19441
2,6980,1,1803,1,19442
2,6980,10,1803,1,19443
2,6981,10,1803,1,19444
2,6982,1,1803,1,19445
2,6982,10,1803,10,19446
2,6983,1,1803,1,19447
2,6983,3,1803,10,19448
2,6983,4,1803,35,19449
2,6983,6,1803,6,19450
2,6983,7,1803,6,19451
2,6983,8,1803,6,19452
2,6983,9,1803,4,19453
2,6983,10,1803,14,19454
2,6983,11,1803,2,19455
2,6983,17,1803,2,19456
2,6983,18,1803,2,19457
2,6983,19,1803,2,19458
2,6983,25,1803,4,19459
2,6983,28,1803,9,19460
2,6984,10,1803,4,19461
2,6985,1,1803,1,19462
2,6985,10,1803,1,19463
2,6986,10,1803,4,19464
2,6987,10,1803,1,19465
2,6988,1,1804,1,19466
2,6988,3,1804,2,19467
2,6988,4,1804,4,19468
2,6988,10,1804,3,19469
2,6988,18,1804,3,19470
2,6989,10,1805,4,19471
2,6990,10,1805,9,19472
2,6991,10,1805,1,19473
2,6992,1,1805,1,19474
2,6992,10,1805,1,19475
2,6993,1,1805,1,19476
2,6993,10,1805,1,19477
2,6994,10,1805,1,19478
2,6995,1,1805,2,19479
2,6995,10,1805,1,19480
2,6996,10,1805,2,19481
2,6997,1,1805,1,19482
2,6997,10,1805,1,19483
2,6998,10,1805,6,19484
2,6998,17,1805,1,19485
2,6999,1,1805,4,19486
2,6999,2,1805,12,19487
2,6999,3,1805,18,19488
2,6999,4,1805,207,19489
2,6999,6,1805,16,19490
2,6999,7,1805,27,19491
2,6999,8,1805,27,19492
2,6999,9,1805,16,19493
2,6999,10,1805,27,19494
2,6999,11,1805,1,19495
2,6999,17,1805,11,19496
2,6999,18,1805,1,19497
2,6999,19,1805,12,19498
2,6999,25,1805,2,19499
2,6999,26,1805,4,19500
2,6999,27,1805,13,19501
2,6999,28,1805,41,19502
2,6999,37,1805,3,19503
2,6999,40,1805,8,19504
2,6999,47,1805,3,19505
2,6999,48,1805,9,19506
2,7000,1,1805,1,19507
2,7000,10,1805,3,19508
2,7001,10,1805,1,19509
2,7002,1,1805,3,19510
2,7002,10,1805,1,19511
2,7003,1,1806,1,19512
2,7003,10,1806,1,19513
2,7004,1,1805,3,19514
2,7004,10,1805,5,19515
2,7004,30,1805,13,19516
2,7005,1,1805,1,19517
2,7005,10,1805,12,19518
2,7006,1,1805,5,19519
2,7006,2,1805,8,19520
2,7006,3,1805,4,19521
2,7006,4,1805,14,19522
2,7006,6,1805,16,19523
2,7006,7,1805,22,19524
2,7006,8,1805,23,19525
2,7006,9,1805,19,19526
2,7006,10,1805,72,19527
2,7006,11,1805,1,19528
2,7006,12,1805,1,19529
2,7006,18,1805,8,19530
2,7007,10,1805,5,19531
2,7007,17,1805,2,19532
2,7008,3,1805,1,19533
2,7008,4,1805,8,19534
2,7008,6,1805,1,19535
2,7008,7,1805,6,19536
2,7008,8,1805,6,19537
2,7008,9,1805,1,19538
2,7008,10,1805,3,19539
2,7008,17,1805,1,19540
2,7009,1,1805,1,19541
2,7009,10,1805,2,19542
2,7009,23,1805,16,19543
2,7010,10,1805,2,19544
2,7011,1,1805,1,19545
2,7011,10,1805,1,19546
2,7012,10,1805,3,19547
2,7013,3,1805,10,19548
2,7013,4,1805,45,19549
2,7013,11,1805,1,19550
2,7013,14,1805,2,19551
2,7013,16,1805,2,19552
2,7013,18,1805,4,19553
2,7013,25,1805,2,19554
2,7013,35,1805,4,19555
2,7013,42,1805,2,19556
2,7013,43,1805,5,19557
2,7013,44,1805,9,19558
2,7013,45,1805,7,19559
2,7013,61,1805,1,19560
2,7014,1,1805,10,19561
2,7014,2,1805,12,19562
2,7014,3,1805,31,19563
2,7014,4,1805,189,19564
2,7014,6,1805,10,19565
2,7014,7,1805,61,19566
2,7014,8,1805,56,19567
2,7014,9,1805,8,19568
2,7014,10,1805,26,19569
2,7014,11,1805,1,19570
2,7014,17,1805,10,19571
2,7014,19,1805,2,19572
2,7014,23,1805,10,19573
2,7014,24,1805,32,19574
2,7014,25,1805,4,19575
2,7014,26,1805,4,19576
2,7014,27,1805,12,19577
2,7014,28,1805,28,19578
2,7014,29,1805,8,19579
2,7014,30,1805,22,19580
2,7014,34,1805,20,19581
2,7014,38,1805,4,19582
2,7014,46,1805,1,19583
2,7014,47,1805,4,19584
2,7014,48,1805,10,19585
2,7015,1,1805,2,19586
2,7015,3,1805,22,19587
2,7015,4,1805,98,19588
2,7015,11,1805,1,19589
2,7015,13,1805,2,19590
2,7015,14,1805,14,19591
2,7015,18,1805,1,19592
2,7015,25,1805,2,19593
2,7015,35,1805,9,19594
2,7015,42,1805,12,19595
2,7015,43,1805,18,19596
2,7015,44,1805,34,19597
2,7015,45,1805,8,19598
2,7015,50,1805,5,19599
2,7015,61,1805,35,19600
2,7016,1,1805,2,19601
2,7016,10,1805,39,19602
2,7017,1,1805,1,19603
2,7017,10,1805,4,19604
2,7018,10,1805,8,19605
2,7019,10,1805,13,19606
2,7020,1,1805,1,19607
2,7020,10,1805,2,19608
2,7021,10,1805,4,19609
2,7022,10,1805,11,19610
2,7023,10,1805,7,19611
2,7024,10,1805,11,19612
2,7024,17,1805,1,19613
2,7025,10,1805,15,19614
2,7026,10,1805,1,19615
2,7027,18,1805,2,19616
2,7027,25,1805,1,19617
2,7028,10,1805,1,19618
2,7029,10,1805,5,19619
2,7030,10,1805,8,19620
2,7031,10,1805,1,19621
2,7032,1,1805,1,19622
2,7032,10,1805,12,19623
2,7033,1,1805,4,19624
2,7033,3,1805,3,19625
2,7033,4,1805,71,19626
2,7033,6,1805,2,19627
2,7033,7,1805,2,19628
2,7033,8,1805,2,19629
2,7033,9,1805,2,19630
2,7033,10,1805,10,19631
2,7033,17,1805,5,19632
2,7033,19,1805,9,19633
2,7033,28,1805,10,19634
2,7034,1,1805,2,19635
2,7034,10,1805,10,19636
2,7034,12,1805,1,19637
2,7034,30,1805,21,19638
2,7035,10,1805,2,19639
2,7036,1,1805,2,19640
2,7037,10,1805,10,19641
2,7038,10,1805,1,19642
2,7039,10,1805,4,19643
2,7040,1,1805,2,19644
2,7040,10,1805,1,19645
2,7040,40,1805,7,19646
2,7040,55,1805,5,19647
2,7041,10,1805,1,19648
2,7042,10,1805,5,19649
2,7043,1,1805,1,19650
2,7043,10,1805,2,19651
2,7043,17,1805,4,19652
2,7044,1,1805,1,19653
2,7044,4,1805,1,19654
2,7044,10,1805,1,19655
2,7044,40,1805,1,19656
2,7045,10,1805,1,19657
2,7045,12,1805,1,19658
2,7046,1,1805,4,19659
2,7046,4,1805,11,19660
2,7046,10,1805,3,19661
2,7046,17,1805,2,19662
2,7047,18,1805,2,19663
2,7047,25,1805,3,19664
2,7048,1,1805,1,19665
2,7048,10,1805,8,19666
2,7048,18,1805,4,19667
2,7048,25,1805,2,19668
2,7049,18,1805,1,19669
2,7049,25,1805,1,19670
2,7050,10,1805,1,19671
2,7051,10,1805,1,19672
2,7052,10,1805,1,19673
2,7052,20,1805,35,19674
2,7053,10,1805,1,19675
2,7054,10,1805,14,19676
2,7055,10,1805,5,19677
2,7055,12,1805,1,19678
2,7056,1,1805,3,19679
2,7056,10,1805,2,19680
2,7057,10,1805,1,19681
2,7058,10,1805,1,19682
2,7059,10,1805,1,19683
2,7060,1,1805,1,19684
2,7060,10,1805,1,19685
2,7061,1,1805,1,19686
2,7061,10,1805,4,19687
2,7062,10,1805,19,19688
2,7063,1,1805,1,19689
2,7063,10,1805,1,19690
2,7063,12,1805,1,19691
2,7064,10,1805,3,19692
2,7065,10,1805,1,19693
2,7066,10,1805,2,19694
2,7067,1,1805,1,19695
2,7067,4,1805,58,19696
2,7067,10,1805,5,19697
2,7067,17,1805,2,19698
2,7067,19,1805,2,19699
2,7067,28,1805,8,19700
2,7068,1,1805,1,19701
2,7068,10,1805,1,19702
2,7069,1,1805,2,19703
2,7069,10,1805,47,19704
2,7070,10,1805,3,19705
2,7071,10,1805,2,19706
2,7072,10,1805,2,19707
2,7073,10,1805,16,19708
2,7074,1,1805,1,19709
2,7074,10,1805,2,19710
2,7074,23,1805,65,19711
2,7075,10,1805,1,19712
2,7076,10,1805,4,19713
2,7077,10,1805,2,19714
2,7078,10,1805,1,19715
2,7079,1,1805,3,19716
2,7079,10,1805,3,19717
2,7080,1,1805,2,19718
2,7080,10,1805,1,19719
2,7081,10,1805,2,19720
2,7082,10,1805,5,19721
2,7083,1,1805,1,19722
2,7083,10,1805,7,19723
2,7084,10,1805,4,19724
2,7085,10,1805,1,19725
2,7086,10,1805,1,19726
2,7087,10,1805,1,19727
2,7088,10,1805,1,19728
2,7089,10,1805,1,19729
2,7090,10,1805,1,19730
2,7091,10,1805,2,19731
2,7092,1,1805,1,19732
2,7092,10,1805,1,19733
2,7093,10,1805,2,19734
2,7094,1,1805,1,19735
2,7094,10,1805,2,19736
2,7095,1,1805,1,19737
2,7095,10,1805,1,19738
2,7096,10,1805,1,19739
2,7097,10,1805,1,19740
2,7098,10,1805,1,19741
2,7099,10,1805,6,19742
2,7100,1,1805,1,19743
2,7100,10,1805,2,19744
2,7101,10,1805,1,19745
2,7102,1,1805,1,19746
2,7102,10,1805,1,19747
2,7103,10,1805,5,19748
2,7104,18,1805,2,19749
2,7105,1,1805,1,19750
2,7105,10,1805,11,19751
2,7106,10,1805,5,19752
2,7107,1,1805,1,19753
2,7107,10,1805,1,19754
2,7108,1,1805,1,19755
2,7108,10,1805,2,19756
2,7109,20,1805,4,19757
2,7109,24,1805,28,19758
2,7110,10,1805,1,19759
2,7111,10,1805,1,19760
2,7112,10,1805,6,19761
2,7113,10,1805,1,19762
2,7114,1,1805,1,19763
2,7114,10,1805,5,19764
2,7115,10,1805,4,19765
2,7116,10,1805,1,19766
2,7117,1,1805,1,19767
2,7117,10,1805,1,19768
2,7117,23,1805,21,19769
2,7118,1,1805,1,19770
2,7118,10,1805,1,19771
2,7119,10,1805,1,19772
2,7120,10,1805,4,19773
2,7121,10,1805,1,19774
2,7122,1,1805,1,19775
2,7122,10,1805,3,19776
2,7123,1,1805,1,19777
2,7123,10,1805,1,19778
2,7124,1,1805,1,19779
2,7124,10,1805,3,19780
2,7125,10,1805,2,19781
2,7126,1,1805,1,19782
2,7126,10,1805,1,19783
2,7127,10,1805,1,19784
2,7128,10,1805,2,19785
2,7129,1,1805,1,19786
2,7129,10,1805,2,19787
2,7129,46,1805,1,19788
2,7130,1,1805,2,19789
2,7130,10,1805,56,19790
2,7131,10,1805,6,19791
2,7132,1,1805,1,19792
2,7132,10,1805,2,19793
2,7133,1,1807,1,19794
2,7133,2,1807,1,19795
2,7133,3,1807,1,19796
2,7133,4,1807,4,19797
2,7133,7,1807,1,19798
2,7133,8,1807,1,19799
2,7133,9,1807,1,19800
2,7133,10,1807,6,19801
2,7133,11,1807,1,19802
2,7133,18,1807,2,19803
2,7134,1,1808,6,19804
2,7134,2,1808,1,19805
2,7134,3,1808,2,19806
2,7134,4,1808,4,19807
2,7134,6,1808,1,19808
2,7134,7,1808,1,19809
2,7134,8,1808,1,19810
2,7134,9,1808,1,19811
2,7134,10,1808,2,19812
2,7134,11,1808,1,19813
2,7134,18,1808,2,19814
2,7135,1,1809,1,19815
2,7135,2,1809,2,19816
2,7135,3,1809,1,19817
2,7135,4,1809,5,19818
2,7135,6,1809,2,19819
2,7135,7,1809,3,19820
2,7135,8,1809,3,19821
2,7135,9,1809,3,19822
2,7135,10,1809,5,19823
2,7135,11,1809,1,19824
2,7135,18,1809,4,19825
2,7136,18,1806,1,19826
2,7137,10,1809,1,19827
2,7138,10,1809,1,19828
2,7138,20,1809,32,19829
2,7139,2,1810,2,19830
2,7139,6,1810,1,19831
2,7139,7,1810,1,19832
2,7139,8,1810,1,19833
2,7139,9,1810,1,19834
2,7139,10,1810,6,19835
2,7139,11,1810,1,19836
2,7139,18,1810,2,19837
2,7140,1,1811,1,19838
2,7140,2,1811,3,19839
2,7140,3,1811,2,19840
2,7140,4,1811,4,19841
2,7140,6,1811,2,19842
2,7140,7,1811,2,19843
2,7140,8,1811,2,19844
2,7140,9,1811,1,19845
2,7140,10,1811,3,19846
2,7140,11,1811,1,19847
2,7140,12,1811,1,19848
2,7140,18,1811,2,19849
2,7141,1,1806,1,19850
2,7141,10,1806,3,19851
2,7142,10,1806,1,19852
2,7143,1,1806,1,19853
2,7143,10,1806,1,19854
2,7144,10,1806,1,19855
2,7145,1,1806,1,19856
2,7145,10,1806,15,19857
2,7146,1,1806,1,19858
2,7146,10,1806,9,19859
2,7147,1,1806,1,19860
2,7147,10,1806,15,19861
2,7148,10,1806,4,19862
2,7149,1,1806,3,19863
2,7149,10,1806,1,19864
2,7150,10,1806,6,19865
2,7151,10,1806,1,19866
2,7152,1,1806,7,19867
2,7152,2,1806,27,19868
2,7152,3,1806,15,19869
2,7152,4,1806,104,19870
2,7152,6,1806,20,19871
2,7152,7,1806,31,19872
2,7152,8,1806,40,19873
2,7152,9,1806,8,19874
2,7152,10,1806,15,19875
2,7152,11,1806,3,19876
2,7152,17,1806,5,19877
2,7152,19,1806,2,19878
2,7152,25,1806,3,19879
2,7152,28,1806,10,19880
2,7153,1,1806,2,19881
2,7153,10,1806,31,19882
2,7153,12,1806,2,19883
2,7153,18,1806,3,19884
2,7154,10,1806,4,19885
2,7155,1,1806,1,19886
2,7155,10,1806,2,19887
2,7155,23,1806,32,19888
2,7156,10,1806,5,19889
2,7157,10,1806,1,19890
2,7158,10,1806,3,19891
2,7159,1,1806,1,19892
2,7160,3,1806,3,19893
2,7160,4,1806,9,19894
2,7160,6,1806,4,19895
2,7160,7,1806,11,19896
2,7160,8,1806,11,19897
2,7160,9,1806,2,19898
2,7160,10,1806,5,19899
2,7160,17,1806,1,19900
2,7160,25,1806,1,19901
2,7161,10,1806,2,19902
2,7162,1,1806,1,19903
2,7162,10,1806,7,19904
2,7163,10,1806,1,19905
2,7164,10,1806,4,19906
2,7165,18,1806,1,19907
2,7166,10,1806,1,19908
2,7167,10,1806,2,19909
2,7168,17,1806,1,19910
2,7169,1,1806,1,19911
2,7169,10,1806,2,19912
2,7170,1,1806,1,19913
2,7170,10,1806,3,19914
2,7171,1,1812,1,19915
2,7171,3,1812,3,19916
2,7171,4,1812,6,19917
2,7171,5,1812,2,19918
2,7171,10,1812,1,19919
2,7171,11,1812,1,19920
2,7171,12,1812,1,19921
2,7171,18,1812,3,19922
2,7172,1,1813,1,19923
2,7172,2,1813,4,19924
2,7172,3,1813,4,19925
2,7172,4,1813,7,19926
2,7172,6,1813,2,19927
2,7172,7,1813,2,19928
2,7172,8,1813,2,19929
2,7172,9,1813,2,19930
2,7172,10,1813,15,19931
2,7172,11,1813,1,19932
2,7172,18,1813,4,19933
2,7173,1,1814,1,19934
2,7173,2,1814,3,19935
2,7173,4,1814,5,19936
2,7173,6,1814,2,19937
2,7173,7,1814,2,19938
2,7173,8,1814,3,19939
2,7173,9,1814,1,19940
2,7173,10,1814,6,19941
2,7173,11,1814,1,19942
2,7173,18,1814,3,19943
2,7174,10,1813,1,19944
2,7175,10,1813,5,19945
2,7176,1,1815,2,19946
2,7176,2,1815,2,19947
2,7176,3,1815,2,19948
2,7176,4,1815,4,19949
2,7176,6,1815,2,19950
2,7176,7,1815,1,19951
2,7176,8,1815,1,19952
2,7176,9,1815,1,19953
2,7176,10,1815,4,19954
2,7176,11,1815,1,19955
2,7176,12,1815,1,19956
2,7176,18,1815,1,19957
2,7177,1,1816,1,19958
2,7177,2,1816,4,19959
2,7177,3,1816,3,19960
2,7177,4,1816,4,19961
2,7177,6,1816,3,19962
2,7177,7,1816,2,19963
2,7177,8,1816,2,19964
2,7177,9,1816,2,19965
2,7177,10,1816,4,19966
2,7177,11,1816,1,19967
2,7177,12,1816,1,19968
2,7177,18,1816,4,19969
2,7178,1,1817,1,19970
2,7178,2,1817,2,19971
2,7178,3,1817,2,19972
2,7178,4,1817,4,19973
2,7178,6,1817,2,19974
2,7178,7,1817,2,19975
2,7178,8,1817,2,19976
2,7178,9,1817,1,19977
2,7178,10,1817,1,19978
2,7178,11,1817,1,19979
2,7178,18,1817,3,19980
2,7179,1,1818,1,19981
2,7179,2,1818,2,19982
2,7179,3,1818,3,19983
2,7179,4,1818,5,19984
2,7179,6,1818,2,19985
2,7179,7,1818,2,19986
2,7179,8,1818,1,19987
2,7179,10,1818,6,19988
2,7179,11,1818,1,19989
2,7179,18,1818,4,19990
2,7180,1,1819,1,19991
2,7180,2,1819,3,19992
2,7180,3,1819,2,19993
2,7180,4,1819,4,19994
2,7180,6,1819,1,19995
2,7180,7,1819,2,19996
2,7180,8,1819,2,19997
2,7180,9,1819,1,19998
2,7180,10,1819,2,19999
2,7180,11,1819,1,20000
2,7180,12,1819,1,20001
2,7180,18,1819,3,20002
2,7181,1,1820,1,20003
2,7181,2,1820,1,20004
2,7181,3,1820,1,20005
2,7181,4,1820,3,20006
2,7181,6,1820,2,20007
2,7181,7,1820,3,20008
2,7181,8,1820,3,20009
2,7181,9,1820,1,20010
2,7181,10,1820,2,20011
2,7181,11,1820,1,20012
2,7181,18,1820,3,20013
2,7182,1,1821,1,20014
2,7182,2,1821,2,20015
2,7182,3,1821,3,20016
2,7182,4,1821,5,20017
2,7182,6,1821,2,20018
2,7182,7,1821,2,20019
2,7182,8,1821,2,20020
2,7182,9,1821,2,20021
2,7182,10,1821,10,20022
2,7182,11,1821,1,20023
2,7182,12,1821,1,20024
2,7182,18,1821,3,20025
2,7183,1,1822,1,20026
2,7183,2,1822,1,20027
2,7183,3,1822,3,20028
2,7183,4,1822,6,20029
2,7183,6,1822,1,20030
2,7183,7,1822,1,20031
2,7183,8,1822,2,20032
2,7183,9,1822,1,20033
2,7183,10,1822,5,20034
2,7183,11,1822,1,20035
2,7183,12,1822,1,20036
2,7183,18,1822,2,20037
2,7183,40,1822,1,20038
2,7184,1,1823,1,20039
2,7184,2,1823,2,20040
2,7184,3,1823,1,20041
2,7184,4,1823,2,20042
2,7184,6,1823,1,20043
2,7184,7,1823,2,20044
2,7184,8,1823,2,20045
2,7184,9,1823,1,20046
2,7184,10,1823,7,20047
2,7184,11,1823,1,20048
2,7184,18,1823,2,20049
2,7185,10,1824,3,20050
2,7186,4,1824,5,20051
2,7186,6,1824,2,20052
2,7186,7,1824,3,20053
2,7186,8,1824,3,20054
2,7186,9,1824,2,20055
2,7186,10,1824,8,20056
2,7186,11,1824,1,20057
2,7186,18,1824,2,20058
2,7187,1,1824,1,20059
2,7187,10,1824,1,20060
2,7188,6,1824,1,20061
2,7188,7,1824,3,20062
2,7188,8,1824,3,20063
2,7188,9,1824,1,20064
2,7188,10,1824,13,20065
2,7189,10,1824,1,20066
2,7190,6,1824,1,20067
2,7190,7,1824,3,20068
2,7190,8,1824,3,20069
2,7190,9,1824,1,20070
2,7190,10,1824,7,20071
2,7191,10,1824,9,20072
2,7191,12,1824,2,20073
2,7192,1,1825,1,20074
2,7192,10,1825,6,20075
2,7192,20,1825,8,20076
2,7192,21,1825,4,20077
2,7192,22,1825,10,20078
2,7192,24,1825,10,20079
2,7192,32,1825,5,20080
2,7192,33,1825,25,20081
2,7192,34,1825,10,20082
2,7192,36,1825,10,20083
2,7193,1,1825,1,20084
2,7193,10,1825,1,20085
2,7194,10,1825,2,20086
2,7195,1,1825,1,20087
2,7195,10,1825,1,20088
2,7196,1,1825,1,20089
2,7196,2,1825,4,20090
2,7196,3,1825,4,20091
2,7196,4,1825,3,20092
2,7196,6,1825,2,20093
2,7196,7,1825,4,20094
2,7196,8,1825,5,20095
2,7196,9,1825,2,20096
2,7196,10,1825,13,20097
2,7196,11,1825,1,20098
2,7196,18,1825,2,20099
2,7197,18,1825,1,20100
2,7198,10,1825,5,20101
2,7199,10,1825,1,20102
2,7199,12,1825,1,20103
2,7200,10,1825,1,20104
2,7201,10,1825,8,20105
2,7202,1,1825,1,20106
2,7202,10,1825,1,20107
2,7203,10,1825,3,20108
2,7204,10,1826,3,20109
2,7205,1,1826,2,20110
2,7205,3,1826,3,20111
2,7205,4,1826,6,20112
2,7205,6,1826,3,20113
2,7205,7,1826,3,20114
2,7205,8,1826,3,20115
2,7205,9,1826,1,20116
2,7205,10,1826,32,20117
2,7205,18,1826,3,20118
2,7206,10,1826,8,20119
2,7207,10,1826,1,20120
2,7208,10,1826,2,20121
2,7209,10,1826,6,20122
2,7210,1,1827,3,20123
2,7210,2,1827,2,20124
2,7210,3,1827,3,20125
2,7210,4,1827,4,20126
2,7210,9,1827,1,20127
2,7210,10,1827,8,20128
2,7210,11,1827,1,20129
2,7210,18,1827,1,20130
2,7211,1,1827,1,20131
2,7211,10,1827,1,20132
2,7211,20,1827,5,20133
2,7211,24,1827,25,20134
2,7211,33,1827,41,20135
2,7212,1,1828,1,20136
2,7212,3,1828,2,20137
2,7212,4,1828,2,20138
2,7212,6,1828,1,20139
2,7212,7,1828,2,20140
2,7212,8,1828,2,20141
2,7212,9,1828,1,20142
2,7212,10,1828,1,20143
2,7212,11,1828,1,20144
2,7212,18,1828,2,20145
2,7213,10,1829,4,20146
2,7214,10,1829,1,20147
2,7215,10,1829,3,20148
2,7216,10,1829,2,20149
2,7217,10,1829,1,20150
2,7217,12,1829,1,20151
2,7218,10,1829,1,20152
2,7219,1,1829,1,20153
2,7219,3,1829,3,20154
2,7219,4,1829,4,20155
2,7219,6,1829,3,20156
2,7219,7,1829,4,20157
2,7219,8,1829,4,20158
2,7219,9,1829,3,20159
2,7219,10,1829,6,20160
2,7219,11,1829,1,20161
2,7219,12,1829,1,20162
2,7219,18,1829,3,20163
2,7219,29,1829,3,20164
2,7219,37,1829,2,20165
2,7220,1,1829,1,20166
2,7220,10,1829,16,20167
2,7221,1,1829,2,20168
2,7221,10,1829,11,20169
2,7222,10,1829,5,20170
2,7223,1,1829,2,20171
2,7223,10,1829,1,20172
2,7224,10,1829,3,20173
2,7225,1,1829,1,20174
2,7225,10,1829,5,20175
2,7226,10,1829,1,20176
2,7227,1,1830,1,20177
2,7227,2,1830,1,20178
2,7227,3,1830,1,20179
2,7227,4,1830,2,20180
2,7227,6,1830,2,20181
2,7227,7,1830,5,20182
